"Issue ID","Product","Component","Assignee","Status","Resolution","Summary","Opened","Changed","Priority","Version","Target Milestone","Severity"
13314,"Draw","ui","bettina.haberer","CLOSED","FIXED","Increase accuracy for dimension lines","2003-04-11 18:07:53","2006-08-11 12:21:42","P3","OOo 1.0.1"," ---","Trivial"
13512,"Draw","editing","bettina.haberer","CLOSED","FIXED","Creation of block arrows","2003-04-16 13:49:04","2006-03-07 23:54:20","P3","OOo 1.0.2"," ---","Trivial"
15032,"Draw","ui","bettina.haberer","CLOSED","IRREPRODUCIBLE","Edit points in connectors","2003-05-28 18:16:31","2008-05-17 23:51:21","P3","OOo 1.1 Beta2"," ---","Trivial"
15225,"Draw","ui","bettina.haberer","CLOSED","FIXED","Cut, copy, and paste sheets","2003-06-02 22:28:25","2008-05-18 23:21:17","P3","OOo 1.0.0"," ---","Trivial"
15186,"Draw","code","caolanm","CLOSED","FIXED","import dia files","2003-06-01 20:08:08","2013-08-07 15:40:50","P3","recent-trunk"," ---","Trivial"
14618,"Draw","code","christian.guenther","CLOSED","FIXED","Incorrect import of arrows","2003-05-19 12:45:41","2003-09-08 16:52:24","P3","OOo 1.0.3","OOo 1.1 Beta","Trivial"
14188,"Draw","code","clippka","CLOSED","FIXED","wrong or missing reference to portuguese_brazilian in sd/source/ui/app/app.src","2003-05-06 23:14:57","2003-09-08 16:52:24","P3","OOo 1.1 Beta"," ---","Trivial"
14549,"Draw","ui","issues","CLOSED","DUPLICATE","ERD diagrams","2003-05-16 19:29:55","2018-08-28 13:29:38","P3","recent-trunk"," ---","Trivial"
13705,"Draw","code","malte_timmermann","CLOSED","FIXED","ZoomText doesn't read text boxes correctly","2003-04-22 14:05:14","2003-09-08 16:52:24","P3",644,"OOo 1.1 Beta","Trivial"
13209,"Draw","ui","marc.neumann","CLOSED","FIXED","In an exported document in the SWF format, the text overlaps when reloading file","2003-04-09 11:26:03","2003-09-08 16:52:24","P3","OOo 1.1 Beta2","OOo 1.1 RC","Trivial"
13346,"Draw","ui","philipp.lohmann","CLOSED","NOT_AN_OOO_ISSUE","Tear-off menus open w/o a close button","2003-04-12 18:41:01","2003-09-08 16:52:24","P3","OOo 1.1 Beta"," ---","Trivial"
13301,"Draw","code","sven.jacobi","CLOSED","NOT_AN_OOO_ISSUE","OO Draw does not import DXF files in ASCII Format","2003-04-11 07:16:12","2003-09-08 16:52:24","P3","OOo 1.1 Beta"," ---","Trivial"
13396,"Draw","code","sven.jacobi","CLOSED","DUPLICATE","Export function - impossible to export drawing in specific resolution","2003-04-14 09:41:28","2003-09-08 16:52:24","P3","OOo 1.1 Beta"," ---","Trivial"
11888,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","EPS export has bugs when processing text-elements with '/'","2003-02-27 15:25:16","2003-09-08 16:52:24","P3","OOo 1.0.1"," ---","Trivial"
12131,"Draw","ui","wolframgarten","CLOSED","FIXED","Opening a StarOffice Drawing keeps drawing menus shaded","2003-03-07 15:07:00","2010-10-23 15:48:11","P3","OOo 1.0.2","OOo 1.1 Beta2","Trivial"
12226,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","unable to open sxd from OOo linux 1.0","2003-03-11 11:35:17","2003-09-08 16:52:24","P3",643," ---","Trivial"
12227,"Draw","code","wolframgarten","CLOSED","FIXED","eps export doesn't set lines smaller that 0.4 mm","2003-03-11 11:54:37","2003-09-08 16:52:24","P3",643,"OOo 1.1 Beta2","Trivial"
12304,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","printing-error when printing a rectangle with a transparant shadow","2003-03-13 09:45:31","2003-09-08 16:52:24","P3","OOo 1.0.1"," ---","Trivial"
12392,"Draw","code","wolframgarten","CLOSED","FIXED","Modify -> Combine needlessly converts curves to polygons.","2003-03-16 13:50:40","2003-09-08 16:52:24","P3",644,"OOo 1.1 Beta2","Trivial"
12413,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","Problems in the postscript exporter for drawings","2003-03-17 13:13:08","2003-09-08 16:52:24","P3","OOo 1.0.2"," ---","Trivial"
12494,"Draw","ui","wolframgarten","CLOSED","IRREPRODUCIBLE","Drawing app crashes on 3D object render/resize","2003-03-20 06:14:34","2003-09-08 16:52:24","P3","OOo 1.0.2"," ---","Trivial"
12547,"Draw","ui","wolframgarten","CLOSED","IRREPRODUCIBLE","copy (mouse move + Ctrl) of multiple drawing objects does not work","2003-03-21 09:31:19","2003-09-08 16:52:24","P3","OOo 1.0.2"," ---","Trivial"
12591,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","included EPS graphics only shown as preview box","2003-03-22 18:51:23","2003-10-02 00:42:27","P3","OOo 1.0.2"," ---","Trivial"
12614,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","ugly eps export","2003-03-24 14:16:09","2003-09-08 16:52:24","P3","OOo 1.0.1"," ---","Trivial"
12628,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","EPS Export - output has errors","2003-03-24 19:51:31","2003-09-08 16:52:24","P3","OOo 1.0.1"," ---","Trivial"
12698,"Draw","ui","wolframgarten","CLOSED","IRREPRODUCIBLE","Export Selection checkbox is always disabled","2003-03-26 21:59:33","2003-09-08 16:52:24","P3","643C"," ---","Trivial"
12778,"Draw","ui","wolframgarten","CLOSED","IRREPRODUCIBLE","Wrong fontname in EPS export","2003-03-28 11:13:05","2003-09-08 16:52:24","P3","OOo 1.0.2"," ---","Trivial"
13033,"Draw","code","wolframgarten","CLOSED","FIXED","Connection is lost during copy and paste if connector it was in a group","2003-04-04 12:42:20","2003-09-08 16:52:24","P3","OOo 1.0.1","OOo 1.1 Beta2","Trivial"
13112,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","PDF export fails with some drawing files","2003-04-07 11:03:30","2003-09-08 16:52:24","P3","OOo 1.1 Beta"," ---","Trivial"
13131,"Draw","code","wolframgarten","CLOSED","FIXED","EPS export of formulae doesn't work","2003-04-07 18:09:16","2003-09-08 16:52:24","P3","OOo 1.1 Beta2","OOo 1.1 RC","Trivial"
13482,"Draw","code","wolframgarten","CLOSED","FIXED","Text in WMF imported as rectangles","2003-04-15 22:06:12","2003-09-08 16:52:24","P3","OOo 1.1 Beta"," ---","Trivial"
13609,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","3D graphics problem (but not exported!)","2003-04-19 00:19:16","2003-09-08 16:52:24","P3","OOo 1.1 Beta"," ---","Trivial"
13752,"Draw","ui","wolframgarten","CLOSED","IRREPRODUCIBLE","The Properties/Controls dialog box does not change as it should","2003-04-23 18:12:46","2003-09-08 16:52:24","P3",644," ---","Trivial"
13766,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","exporting to pdf crashes","2003-04-24 04:21:35","2003-09-08 16:52:24","P3","OOo 1.1 Beta"," ---","Trivial"
14435,"Draw","ui","wolframgarten","CLOSED","IRREPRODUCIBLE","Ungroup keyboard short cut","2003-05-14 12:10:52","2003-09-08 16:52:24","P3","OOo 1.1 Beta"," ---","Trivial"
14504,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","Convert text to metafile crashes program","2003-05-15 23:38:55","2003-09-08 16:52:24","P3",644," ---","Trivial"
14533,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","Position elements in scale other than 1:1 broken","2003-05-16 14:11:37","2003-09-08 16:52:24","P3","OOo 1.0.3"," ---","Trivial"
14540,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","import problem with .eps files (made with xfig)","2003-05-16 16:16:35","2003-09-08 16:52:24","P3","OOo 1.0.2"," ---","Trivial"
14557,"Draw","code","wolframgarten","CLOSED","FIXED","SVG export bug with wide pages","2003-05-16 23:51:45","2005-02-10 09:44:48","P3","OOo 1.1 Beta","OOo 2.0","Trivial"
14630,"Draw","code","wolframgarten","CLOSED","FIXED","Bezier editors ""add point"" functionality is broken.","2003-05-19 17:26:50","2007-01-08 11:23:14","P3","OOo 1.1 Beta2","OOo 2.2","Trivial"
14681,"Draw","ui","wolframgarten","CLOSED","IRREPRODUCIBLE","""combine"" converts curves to polygons","2003-05-20 17:05:27","2003-09-08 16:52:24","P3","OOo 1.1 Beta"," ---","Trivial"
14721,"Draw","code","wolframgarten","CLOSED","NOT_AN_OOO_ISSUE","3D OpenGL results in crash","2003-05-21 22:26:29","2003-09-08 16:52:24","P3","OOo 1.1 Beta2"," ---","Trivial"
14826,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","Image becomes blank when pasted from another application","2003-05-24 04:28:49","2009-01-14 14:10:16","P3","OOo 3.0","AOO Later","Trivial"
15014,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","WMF import - invalid setting of font parameter (LogFont.lfOrientation)","2003-05-28 11:21:26","2003-09-08 16:52:24","P3","OOo 1.0.2"," ---","Trivial"
15150,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","WMF import is unusable","2003-06-01 10:18:28","2003-09-08 16:52:24","P3","OOo 1.1 Beta2","OOo 1.1","Trivial"
15163,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","Help Doesn't Work in Draw and Calc","2003-06-01 13:23:52","2003-09-08 16:52:24","P3","OOo 1.0.3"," ---","Trivial"
13905,"Draw","code","h.ilter","CLOSED","FIXED","Default line width (0,00) too thick when exporting to PDF","2003-04-28 18:49:22","2003-09-08 16:52:24","P4","OOo 1.1 Beta","OOo 1.1 RC","Trivial"
12200,"Draw","ui","wolframgarten","CLOSED","FIXED","Graphic type document wmf is corrupt","2003-03-10 16:20:06","2003-09-08 16:52:24","P4",644,"OOo 1.1 Beta2","Trivial"
13751,"Draw","ui","wolframgarten","CLOSED","IRREPRODUCIBLE","The drawing board does not refresh itself when it has been minimized","2003-04-23 18:08:40","2003-09-08 16:52:24","P4",644," ---","Trivial"
12539,"Draw","code","philipp.lohmann","CLOSED","DUPLICATE","default page format not in A4","2003-03-21 00:07:24","2003-09-08 16:52:24","P5 (lowest)","OOo 1.0.2"," ---","Trivial"
14172,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","format error in settings.xml after creating a new drawing in explorer","2003-05-06 17:41:27","2003-09-08 16:52:24","P5 (lowest)","OOo 1.0.3"," ---","Trivial"
15845,"Draw","code","issues","UNCONFIRMED"," ---","Polygon with holes, grouping objects...","2003-06-20 11:06:13","2013-02-07 22:43:33","P3","OOo 1.1 Beta2"," ---","Trivial"
16130,"Draw","ui","issues","UNCONFIRMED"," ---","Provide Arrowhead for connectors enabling database schema drawings","2003-06-26 22:24:21","2013-02-07 22:38:13","P3","OOo 2.4.0"," ---","Trivial"
16329,"Draw","code","issues","UNCONFIRMED"," ---","Connectors don't have separate style","2003-07-02 14:36:39","2013-02-07 22:42:15","P3","OOo 1.1 Beta2"," ---","Trivial"
16345,"Draw","code","issues","UNCONFIRMED"," ---","Line-spacing ""fixed"" forgotten in graphical text","2003-07-02 19:08:18","2013-02-07 22:38:36","P3","OOo 1.1"," ---","Trivial"
16704,"Draw","code","issues","UNCONFIRMED"," ---","need a cut tool for curves as in Corel Draw","2003-07-11 07:43:40","2013-02-07 22:33:38","P3","OOo 1.1 RC"," ---","Trivial"
16795,"Draw","ui","issues","UNCONFIRMED"," ---","Add layer toolbar / window or include in navigator","2003-07-13 23:52:27","2013-04-20 13:49:00","P3","OOo 1.1 Beta2"," ---","Trivial"
17130,"Draw","ui","issues","UNCONFIRMED"," ---","Renaming/removing layers","2003-07-19 23:29:18","2013-02-07 22:39:06","P3","OOo 1.1 RC"," ---","Trivial"
17162,"Draw","ui","issues","UNCONFIRMED"," ---","Sideways scrolling with the wheel","2003-07-21 08:45:02","2013-02-07 22:33:12","P3","OOo 1.0.3"," ---","Trivial"
18806,"Draw","ui","issues","UNCONFIRMED"," ---","Cannot attach a glue point to a connector","2003-08-29 09:29:06","2013-02-07 22:41:11","P3","OOo 1.1 RC3"," ---","Trivial"
19050,"Draw","code","issues","UNCONFIRMED"," ---","Custom 3D models support","2003-09-04 12:29:39","2013-02-07 22:40:44","P3","OOo 1.1 RC3"," ---","Trivial"
19465,"Draw","ui","issues","UNCONFIRMED"," ---","Manual Corners for Object Connectors","2003-09-11 21:20:27","2013-02-07 22:34:21","P3","OOo 1.1 RC4"," ---","Trivial"
19468,"Draw","code","issues","UNCONFIRMED"," ---","DXF import enhancement: layers","2003-09-12 00:24:14","2013-02-07 22:43:04","P3","OOo 1.1 RC4"," ---","Trivial"
19469,"Draw","code","issues","UNCONFIRMED"," ---","more cad-like functions","2003-09-12 00:34:18","2013-02-07 22:40:47","P3","OOo 1.1 RC4"," ---","Trivial"
16443,"Draw","code","issues","CONFIRMED"," ---","vertical or horizontal constraint for dimension lines","2003-07-04 11:29:15","2013-02-07 22:41:48","P2","OOo 1.1 Beta2"," ---","Trivial"
17040,"Draw","ui","issues","CONFIRMED"," ---","Text  attributes should be kept between creation of text frames","2003-07-17 22:35:53","2019-02-03 07:15:01","P3","OOo 1.1 Beta2"," ---","Trivial"
17451,"Draw","ui","issues","CONFIRMED"," ---","No ruler units setting in Draw and Impress config dialog","2003-07-27 08:38:00","2013-02-07 22:40:31","P3","680m79"," ---","Trivial"
18381,"Draw","ui","issues","CONFIRMED"," ---","tool to create regular polygons in draw","2003-08-19 07:18:54","2014-09-11 18:51:48","P3","OOo 1.1 RC3"," ---","Trivial"
16564,"Draw","ui","issues","ACCEPTED"," ---","Import of DXF files is incorrect with arcs.","2003-07-08 10:33:23","2013-02-07 22:17:14","P3","OOo 1.1 Beta2","AOO Later","Trivial"
16785,"Draw","ui","issues","ACCEPTED"," ---","Layer named ""Background""","2003-07-13 16:48:05","2017-05-20 11:29:24","P3","OOo 1.0.3","AOO Later","Trivial"
17074,"Draw","ui","issues","ACCEPTED"," ---","Shape of a connector inserted from clipboard is not saved.","2003-07-18 16:39:54","2017-05-20 11:30:04","P3","OOo 1.1 RC","AOO Later","Trivial"
17103,"Draw","code","issues","ACCEPTED"," ---","Draw does not honour 'Printing sets ""document modifed"" status' flag","2003-07-19 09:21:41","2017-05-20 11:30:05","P3","OOo 1.1 RC","AOO Later","Trivial"
17557,"Draw","code","issues","ACCEPTED"," ---","Performance issue with large number of connectors","2003-07-29 09:34:16","2017-05-20 11:29:48","P3","OOo 1.1 RC","AOO Later","Trivial"
17815,"Draw","ui","issues","ACCEPTED"," ---","Gradient fill is changed on loading","2003-08-03 16:31:42","2017-05-20 11:30:08","P3","OOo 1.1 RC2","AOO Later","Trivial"
17845,"Draw","code","issues","ACCEPTED"," ---","pasting OLE Draw objects into writer clips objects with large line-widths","2003-08-04 12:11:10","2017-05-20 11:29:34","P3","OOo 1.1 RC","AOO Later","Trivial"
17846,"Draw","ui","issues","ACCEPTED"," ---","copy-when-moving option does not turn off default <ctrl> action","2003-08-04 12:23:26","2017-05-20 11:30:00","P3","OOo 1.1 RC","AOO Later","Trivial"
18380,"Draw","ui","issues","ACCEPTED"," ---","extremely slow/low performance save, load, copy, paste, move etc with many objects","2003-08-19 06:58:10","2017-05-20 11:29:54","P3","OOo 1.1 RC3","AOO Later","Trivial"
18607,"Draw","code","issues","ACCEPTED"," ---","linetype other then continous get EPS exported without width","2003-08-25 07:57:04","2013-02-07 22:15:01","P3","OOo 1.1 Beta2","AOO Later","Trivial"
18674,"Draw","code","issues","ACCEPTED"," ---","Can't define a CMYK color and keep the same values","2003-08-26 08:48:54","2015-09-25 09:53:21","P3","OOo 1.0.3","AOO Later","Trivial"
19162,"Draw","code","issues","ACCEPTED"," ---","EMF-file malimported","2003-09-06 15:33:04","2013-02-07 22:11:43","P3","OOo 1.1 RC3","AOO Later","Trivial"
18101,"Draw","ui","issues","ACCEPTED"," ---","application background cannot be changed","2003-08-10 11:35:48","2013-02-07 22:41:47","P4","OOo 1.1 RC2","AOO Later","Trivial"
16122,"Draw","code","groucho266","CLOSED","FIXED","W32-tcsh fails in sd","2003-06-26 18:15:16","2003-09-08 16:52:24","P1 (highest)","OOo 1.1 RC","OOo 1.1 RC","Trivial"
15445,"Draw","code","wolframgarten","CLOSED","DUPLICATE","Print 3D Object in Draw always causes OO crash","2003-06-10 05:10:58","2003-09-08 16:52:24","P1 (highest)","OOo 1.1 Beta2","OOo 1.1 RC","Trivial"
17030,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","Unable to export full drawings","2003-07-17 17:22:29","2003-09-08 16:52:24","P1 (highest)","OOo 1.1 RC"," ---","Trivial"
17793,"Draw","ui","wolframgarten","CLOSED","IRREPRODUCIBLE","3D Effects completely broken and can crash entire system","2003-08-02 16:23:58","2003-09-08 16:52:24","P1 (highest)","OOo 1.1 RC"," ---","Trivial"
15964,"Draw","code","sander_traveling","CLOSED","FIXED","svx/source/fmcomp/fmgridif breaks with MS VC6 SP5","2003-06-23 19:26:27","2004-08-12 17:28:13","P2","OOo 1.1","OOo 1.1 RC","Trivial"
15401,"Draw","code","wolframgarten","CLOSED","FIXED","rotated jpg crashes draw","2003-06-08 08:10:39","2003-09-08 16:52:24","P2","OOo 1.1 Beta2","OOo 1.1 RC","Trivial"
16491,"Draw","ui","wolframgarten","CLOSED","IRREPRODUCIBLE","Draw CRASH when copying","2003-07-05 22:43:45","2003-09-08 16:52:24","P2","OOo 1.1 Beta2","OOo 1.1","Trivial"
16625,"Draw","code","wolframgarten","CLOSED","DUPLICATE","Selecting even simple drawings requires huge amounts of GDI resources","2003-07-09 20:29:55","2003-09-08 16:52:24","P2","OOo 1.1 Beta2"," ---","Trivial"
17266,"Draw","ui","wolframgarten","CLOSED","IRREPRODUCIBLE","CPU 100% when printing/exporting as PDF","2003-07-22 22:32:12","2003-09-08 16:52:24","P2","OOo 1.1 RC"," ---","Trivial"
18424,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","Draw 1.1 RC3 Crashes on Right Mouse Click on Text Element","2003-08-19 23:36:53","2003-09-08 16:52:24","P2","OOo 1.1 RC3"," ---","Trivial"
16439,"Draw","code","Armin.Le.Grand","CLOSED","NOT_AN_OOO_ISSUE","Open arrow-heads are never joined to their line","2003-07-04 10:40:36","2017-05-20 09:59:48","P3","OOo 1.1 Beta2","AOO Later","Trivial"
17365,"Draw","code","Armin.Le.Grand","CLOSED","WONT_FIX","Undesired Arrowheads","2003-07-24 13:05:36","2008-05-17 23:42:37","P3","OOo 1.1 RC"," ---","Trivial"
18426,"Draw","code","Armin.Le.Grand","CLOSED","NOT_AN_OOO_ISSUE","3D effects change when manipulating other 3d objects","2003-08-20 01:56:17","2008-05-17 23:36:53","P3","OOo 1.1 RC3"," ---","Trivial"
19054,"Draw","code","Armin.Le.Grand","CLOSED","FIXED","svdtrans.hxx ""const nWinkDiv=100"" from linux sparc port","2003-09-04 12:53:12","2005-01-12 18:52:33","P3","OOo 1.1 RC3","OOo 2.0","Trivial"
15331,"Draw","code","bettina.haberer","CLOSED","NOT_AN_OOO_ISSUE","new ""standard export format"" in preferences","2003-06-05 15:32:13","2010-05-22 09:18:55","P3","OOo 1.1 Beta"," ---","Trivial"
15884,"Draw","code","bettina.haberer","CLOSED","DUPLICATE","Add PDF import.","2003-06-21 09:03:39","2003-09-08 16:52:24","P3","OOo 1.1 Beta2"," ---","Trivial"
19281,"Draw","code","bettina.haberer","CLOSED","FIXED","Border support for image objects","2003-09-08 21:07:21","2017-05-20 10:27:51","P3","OOo 1.1"," ---","Trivial"
17573,"Draw","code","christian.guenther","CLOSED","FIXED","High Contrast mode in Draw displayes color while editing a text","2003-07-29 15:37:41","2007-01-09 12:44:39","P3","OOo 2.0 Beta","OOo 2.2","Trivial"
19357,"Draw","code","christian.guenther","CLOSED","DUPLICATE","Font kerning incorrect","2003-09-10 04:32:30","2004-01-28 15:55:47","P3","OOo 1.1","OOo 1.1.1","Trivial"
16532,"Draw","ui","groucho266","CLOSED","OBSOLETE","field for rotating snap angle ist unnecessaryly inactive - Impl","2003-07-07 10:11:02","2014-07-06 17:51:46","P3","OOo 1.1 Beta","AOO Later","Trivial"
19033,"Draw","code","hdu","CLOSED","DUPLICATE","Export to .eps loses font attributes","2003-09-03 23:55:04","2003-09-29 17:21:21","P3","OOo 1.1 RC3"," ---","Trivial"
19478,"Draw","code","hdu","CLOSED","DUPLICATE","Convert text to curve only works once","2003-09-12 08:12:38","2010-11-11 01:13:16","P3","OOo 1.1 RC4","AOO Later","Trivial"
15657,"Draw","ui","ian.mcdonnell","CLOSED","FIXED","Open a file format","2003-06-15 23:25:09","2013-08-07 15:40:57","P3","OOo 1.1 Beta2"," ---","Trivial"
16533,"Draw","ui","issues","CLOSED","OBSOLETE","field for rotating snap angle ist unnecessaryly inactive - QA","2003-07-07 10:11:06","2014-07-06 17:53:00","P3","OOo 1.1 Beta","AOO Later","Trivial"
16577,"Draw","ui","marc.neumann","CLOSED","FIXED","date field calendar/form dropdown vanishes as soon as drawn","2003-07-08 16:10:02","2004-02-04 12:58:02","P3","OOo 1.1 Beta2","OOo 1.1.1","Trivial"
19528,"Draw","ui","petr.dudacek","CLOSED","FIXED","zh-tw incorrectly translated from zh-cn","2003-09-13 14:44:16","2005-01-14 16:03:11","P3","OOo 1.1 RC4","OOo 2.0","Trivial"
19309,"Draw","ui","philipp.lohmann","CLOSED","DUPLICATE","PDF-export of hatched shapes","2003-09-09 09:40:48","2003-09-09 11:07:54","P3","OOo 1.1 RC4","OOo 1.1.1","Trivial"
17488,"Draw","ui","rkh","CLOSED","NOT_AN_OOO_ISSUE","character spacing for MS ttf-fonts","2003-07-28 09:17:34","2003-09-29 11:53:35","P3","OOo 1.1 RC2","OOo 2.0","Trivial"
17678,"Draw","code","sven.jacobi","CLOSED","DUPLICATE","Jpeg export file size/quality","2003-07-31 01:09:20","2003-09-12 10:54:30","P3","OOo 1.1 RC3"," ---","Trivial"
18511,"Draw","code","sven.jacobi","CLOSED","DUPLICATE","exporting a complete page as bitmap graphic, leaves red underlines from spellchecker","2003-08-22 08:39:57","2005-05-20 13:23:16","P3","OOo 1.1 RC3","AOO Later","Trivial"
17102,"Draw","code","thb","CLOSED","IRREPRODUCIBLE","Draw creates flawed print output","2003-07-19 08:46:59","2007-01-12 14:12:44","P3","OOo 1.1 RC"," ---","Trivial"
18310,"Draw","ui","uwefis","CLOSED","WONT_FIX","Font change to multiple text boxes changes only one","2003-08-17 13:26:20","2005-03-02 14:36:53","P3","OOo 1.1 RC3"," ---","Trivial"
15318,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","OOo hangs while drawing 3D objects","2003-06-05 10:30:53","2003-09-08 16:52:24","P3","OOo 1.0.3"," ---","Trivial"
15390,"Draw","code","wolframgarten","CLOSED","FIXED","Program crash converting highlighted text to metafile","2003-06-07 15:44:58","2003-09-08 16:52:24","P3","OOo 1.1 Beta2","OOo 1.1 RC","Trivial"
15426,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","Can't print landscape in Draw","2003-06-09 08:37:05","2003-10-17 09:43:58","P3","OOo 1.0.2"," ---","Trivial"
15437,"Draw","code","wolframgarten","CLOSED","FIXED","Distorted Text in Palatino Linotype Text","2003-06-09 17:40:09","2005-02-15 09:07:43","P3","OOo 1.1 RC","OOo 1.1.1","Trivial"
15785,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","Exporting sxd to jpg does not work properly","2003-06-19 00:00:23","2003-09-08 16:52:24","P3","OOo 1.1 Beta2"," ---","Trivial"
15835,"Draw","ui","wolframgarten","CLOSED","IRREPRODUCIBLE","Image Copy/Pasted from Draw to Writer scales - except fonts","2003-06-20 08:16:58","2005-05-30 11:33:16","P3","OOo 1.0.3"," ---","Trivial"
16042,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","'Keep ratio' checkbox does nothing.","2003-06-25 00:12:18","2003-12-09 10:52:48","P3","OOo 1.0.1"," ---","Trivial"
16044,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","Problems exporting from OO draw sometimes ...","2003-06-25 01:49:00","2003-10-17 11:29:41","P3","OOo 1.1 Beta2"," ---","Trivial"
16169,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","Adding more than one light source in 3D effect screws things up","2003-06-28 02:20:37","2003-09-08 16:52:24","P3","OOo 1.1 Beta2"," ---","Trivial"
16197,"Draw","code","wolframgarten","CLOSED","WONT_FIX","Connectors go haywire when moving objects","2003-06-29 00:22:48","2003-09-08 16:52:24","P3","OOo 1.1 Beta2"," ---","Trivial"
16198,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","Connectors go haywire when moving objects","2003-06-29 00:25:54","2003-09-08 16:52:24","P3","OOo 1.1 Beta2"," ---","Trivial"
16293,"Draw","code","wolframgarten","CLOSED","FIXED","Page size limit too low if using UnoGraphicExporter via basic macro","2003-07-01 15:12:30","2004-04-28 10:30:39","P3","OOo 1.1 Beta2","OOo 2.0","Trivial"
16572,"Draw","code","wolframgarten","CLOSED","DUPLICATE","Wrong line spacing of text in draw objects","2003-07-08 14:29:11","2003-09-08 16:52:24","P3","OOo 1.0.0"," ---","Trivial"
16573,"Draw","code","wolframgarten","CLOSED","FIXED","Wrong line spacing of text in draw objects","2003-07-08 14:29:18","2003-12-09 10:31:23","P3","OOo 1.1 Beta2","OOo 1.1.1","Trivial"
16873,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","Smooth curves are lost when exported","2003-07-15 10:25:29","2003-09-08 16:52:24","P3","OOo 1.0.1"," ---","Trivial"
17048,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","Fill the grouped area","2003-07-18 07:00:06","2003-09-08 16:52:24","P3","OOo 1.1 RC"," ---","Trivial"
17075,"Draw","ui","wolframgarten","CLOSED","NOT_AN_OOO_ISSUE","3D draw corruption","2003-07-18 16:42:28","2003-09-08 16:52:24","P3","OOo 1.1 RC"," ---","Trivial"
17977,"Draw","ui","wolframgarten","CLOSED","IRREPRODUCIBLE","Glue Points move when set to resize by left/bottom","2003-08-07 20:40:08","2003-09-08 16:52:24","P3","OOo 1.0.3"," ---","Trivial"
18177,"Draw","ui","wolframgarten","CLOSED","IRREPRODUCIBLE","3d object breakdown after editing in 3D Effects","2003-08-13 02:28:31","2003-09-08 16:52:24","P3","OOo 1.1 RC3"," ---","Trivial"
18192,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","Paste Special as Bitmap crashes for two or more Metafile objects","2003-08-13 16:11:55","2003-09-08 16:52:24","P3","OOo 1.1 RC2"," ---","Trivial"
18420,"Draw","code","wolframgarten","CLOSED","FIXED","3D objects causing unrecoverable error","2003-08-19 22:37:42","2003-09-08 16:52:24","P3","OOo 1.0.3"," ---","Trivial"
18606,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","EPS exported italic letters are too far left","2003-08-25 07:50:22","2003-09-10 14:51:56","P3","OOo 1.1 Beta2"," ---","Trivial"
18646,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","Drawing export to TIFF broken","2003-08-25 18:09:58","2003-09-08 16:52:24","P3","OOo 1.1 RC3"," ---","Trivial"
18694,"Draw","code","wolframgarten","CLOSED","IRREPRODUCIBLE","CMYK gradients seems to be equal to RGB","2003-08-26 17:00:57","2003-12-05 13:36:46","P3","OOo 1.1 Beta2","OOo 2.0","Trivial"
18734,"Draw","code","wolframgarten","CLOSED","FIXED","PCD particle MMP 06 - Context menu handling in Draw/Impress","2003-08-27 14:41:39","2004-09-17 13:10:32","P3","OOo 1.0.0","OOo 2.0","Trivial"
18971,"Draw","ui","wolframgarten","CLOSED","NOT_AN_OOO_ISSUE","Alt-key inserts text when released","2003-09-02 16:04:35","2003-09-11 12:17:52","P3","OOo 1.0.3"," ---","Trivial"
